timestamp,RSSI_dBm,SNR_dB,Lock
2025-06-14 03:00:00,-92.6308876076518,13.10143049467245,1
2025-06-14 04:00:00,-87.93818872198138,12.016383967661152,1
2025-06-14 05:00:00,-91.06432300303935,10.50759387069547,1
2025-06-14 06:00:00,-90.88807946101058,13.251540152757434,1
2025-06-14 07:00:00,-92.59341095676383,12.336592152709475,1
2025-06-14 08:00:00,-88.6791997751014,11.201431281641678,1
2025-06-14 09:00:00,-89.62896824993372,9.400753834241545,1
2025-06-15 00:00:00,-109.17149933789882,5.4868432524211075,0
2025-06-15 01:00:00,-112.15583726923552,5.357340298291142,1
2025-06-15 02:00:00,-107.24563982435234,3.1957084132935134,0
2025-06-15 03:00:00,-108.49401870740279,4.529271051308868,0
2025-06-15 04:00:00,-109.67541509685869,4.831732579429349,0
2025-06-15 05:00:00,-107.76649813467625,5.662460639380779,1
2025-06-15 06:00:00,-110.12303718023449,6.231289770591785,1
2025-06-15 07:00:00,-110.04001427265668,6.401317099223159,1
2025-06-15 08:00:00,-107.66444631872092,5.188333671711604,0
2025-06-15 09:00:00,-107.72729674550177,6.794358051779858,1
2025-06-16 00:00:00,-108.1631893550123,5.155220492991321,1
2025-06-16 01:00:00,-110.24798786170251,4.935200974926745,1
2025-06-16 02:00:00,-108.59030492795951,5.972451519726886,0
2025-06-16 03:00:00,-108.4036385928884,5.2631300453170775,1
2025-06-16 04:00:00,-109.51999326382939,5.837435198930056,1
2025-06-16 05:00:00,-112.4888772634891,7.117031482542149,1
2025-06-16 06:00:00,-109.11403973983592,6.505794020715287,1
2025-06-16 07:00:00,-108.21512494695551,3.8240253778091224,0
2025-06-16 08:00:00,-109.59992010510832,3.668497225820957,1
2025-06-16 09:00:00,-109.71830505329919,4.873235326749656,0
2025-06-17 00:00:00,-110.39147730486128,7.250857048271361,1
2025-06-17 01:00:00,-108.25426315825548,7.551301828710655,1
2025-06-17 02:00:00,-109.84948303667056,5.861154896508252,1
2025-06-17 03:00:00,-108.13674028244792,7.3812310155217515,0
2025-06-17 04:00:00,-109.42103048334207,4.018674027612512,1
2025-06-17 05:00:00,-108.62200359907484,5.149424305121226,1
2025-06-17 06:00:00,-108.83747010722976,5.9116542694192225,0
2025-06-17 07:00:00,-107.85167125824542,5.196038983537113,0
2025-06-17 08:00:00,-108.02689603386891,4.714183439406422,1
2025-06-17 09:00:00,-109.50192119162122,6.859582745234734,1
2025-06-18 00:00:00,-107.11703651015355,4.259247075076221,0
2025-06-18 01:00:00,-110.895778750496,2.7669780269676725,0
2025-06-18 02:00:00,-108.49175432447332,5.548022150460824,1
2025-06-18 03:00:00,-107.32211923774962,6.590658960345137,1
2025-06-18 04:00:00,-107.71289582326847,7.246914766996676,0
2025-06-18 05:00:00,-110.35659160357834,5.848424368720647,0
2025-06-18 06:00:00,-106.8815842892351,4.267572329157099,0
2025-06-18 07:00:00,-110.09696167894825,5.459358741228066,1
2025-06-18 08:00:00,-109.91482783051447,3.813885136674333,1
2025-06-18 09:00:00,-109.31553637646464,5.544300930016992,0
2025-06-19 00:00:00,-112.77384421630944,6.391507352282934,0
2025-06-19 01:00:00,-107.97573135570482,4.89970851549882,0
2025-06-19 02:00:00,-107.7294106956018,5.272991507700837,0
2025-06-19 03:00:00,-110.98178719014982,7.4653221084765375,1
2025-06-19 04:00:00,-108.7874470402867,4.797782827223727,1
2025-06-19 05:00:00,-109.18894489262914,5.663251305932203,0
2025-06-19 06:00:00,-108.36509077045879,4.836269644279285,1
2025-06-19 07:00:00,-108.51355594493755,5.779154102121296,0
2025-06-19 08:00:00,-114.846287970881,5.488088883186455,0
2025-06-19 09:00:00,-109.13523766265403,3.9544210190784095,0
2025-06-20 00:00:00,-110.03601254242528,6.353152483099565,1
2025-06-20 01:00:00,-112.19411219999436,5.247295622567381,1
2025-06-20 02:00:00,-109.39105200208576,5.634712705197021,1
2025-06-20 03:00:00,-107.25621891650268,5.661388631037478,1
2025-06-20 04:00:00,-110.25109311253894,6.2338871834369805,0
2025-06-20 05:00:00,-110.89346929885215,6.192061722388824,1
2025-06-20 06:00:00,-112.15978480855702,5.356339287499731,1
2025-06-20 07:00:00,-108.57659922451434,5.999931572360189,1
2025-06-20 08:00:00,-110.30320175884397,5.206727500475106,0
2025-06-20 09:00:00,-109.69048801130248,5.404492896976588,1
2025-06-21 00:00:00,-109.20875364935783,4.99571783447096,0
2025-06-21 01:00:00,-108.03464805322525,5.653824078509827,1
2025-06-21 02:00:00,-107.82695321532708,3.4561584512741472,1
2025-06-21 03:00:00,-107.79310432539161,5.352392446830332,0
2025-06-21 04:00:00,-107.85707116729724,6.211111542513589,1
2025-06-21 05:00:00,-110.28752444160719,7.233634379429418,1
2025-06-21 06:00:00,-110.219531559921,5.0957440036526425,1
2025-06-21 07:00:00,-107.40561645413501,6.18811893683014,0
2025-06-21 08:00:00,-109.30454004868857,5.7871731943915155,1
2025-06-21 09:00:00,-110.25443407818649,6.559144237327437,0
2025-06-22 00:00:00,-106.2903998074031,6.703256816428749,0
2025-06-22 01:00:00,-112.04387906893366,6.269307382118175,0
2025-06-22 02:00:00,-107.86201458861798,6.58539114233635,0
2025-06-22 03:00:00,-108.33555437674183,5.17034418192172,1
2025-06-22 04:00:00,-109.16570938590618,4.971765193176517,0
2025-06-22 05:00:00,-108.67603660882888,5.983218039798192,0
2025-06-22 06:00:00,-109.32045598854026,4.14119901571352,1
2025-06-22 07:00:00,-107.28337950058318,6.530420069412438,1
2025-06-22 08:00:00,-107.20158094920733,6.943016210490965,1
2025-06-22 09:00:00,-109.63547537192144,6.909594740233124,0
2025-06-23 00:00:00,-109.42195763641972,5.965029685055898,1
2025-06-23 01:00:00,-106.12929650802896,6.457038140548887,1
2025-06-23 02:00:00,-109.02104807599301,5.401895881592336,0
2025-06-23 03:00:00,-109.30580946653426,5.931827549247422,1
2025-06-23 04:00:00,-110.59364376236825,5.195076212074262,0
2025-06-23 05:00:00,-106.90279581536309,4.8127849154612,0
2025-06-23 06:00:00,-108.81548699672322,5.560385118844388,0
2025-06-23 07:00:00,-107.48812139164068,5.194147755581748,1
2025-06-23 08:00:00,-109.85513006860918,5.306664017582826,1
2025-06-23 09:00:00,-110.25149400522015,6.293061780216893,1
