timestamp,roll,pitch,yaw,antenna_angle_error,lock_status,sun_vector_angle,eclipse
2025-06-01 00:31:00,3.7045563690178756,-1.2195658086387644,0.7169072364192405,2.0,LOCKED,92.67,False
2025-06-01 00:32:00,-0.026994449475867842,-0.2680343333458354,-1.4619125514309466,1.91,LOCKED,92.76,False
2025-06-01 00:33:00,-2.1154218579118007,0.029376389458394186,1.515843699847239,1.26,LOCKED,92.84,False
2025-06-01 00:34:00,1.645089824206378,-1.56979662616448,1.3710154775804082,2.36,LOCKED,92.93,False
2025-06-01 00:35:00,-2.4416872999420445,1.296560867687718,3.697217666592823,2.57,LOCKED,93.01,False
2025-06-01 00:36:00,0.4177271900095108,-0.24189629721556313,-0.351127890998431,2.38,LOCKED,93.09,False
2025-06-01 00:37:00,-3.919340247759551,0.8390648878140555,1.3373096095158132,2.17,LOCKED,93.18,False
2025-06-01 00:38:00,-2.656372097796861,-1.7749843556042002,0.1961350790778891,2.68,LOCKED,93.26,False
2025-06-01 00:39:00,0.39372247173824704,-0.8749166006468209,2.5917435637260287,2.78,LOCKED,93.34,False
2025-06-01 00:40:00,1.4769331599908209,1.4447627156555427,-1.4376647752174607,2.66,LOCKED,93.42,False
2025-06-01 00:41:00,0.342736562379941,-0.745666304183534,1.4900106257545622,2.15,LOCKED,93.5,False
2025-06-01 00:42:00,-0.23129656477648106,3.4539277024668102,-0.38939459223336337,2.75,LOCKED,93.59,False
2025-06-01 00:43:00,-0.6022073911785776,-0.7992723712292047,-0.1283763542169955,3.27,LOCKED,93.67,False
2025-06-01 00:44:00,-2.9570439807348547,0.44936945150377183,0.18350496889674572,2.43,LOCKED,93.75,False
2025-06-01 00:45:00,-1.4396884167894173,1.8651816637461798,0.5044807928533548,3.83,LOCKED,93.83,False
2025-06-01 00:46:00,-0.921277541919575,-2.8367314658660634,-0.23245808624391634,2.57,LOCKED,93.91,False
2025-06-01 00:47:00,2.1142444524378314,-3.5216176239615518,0.4294263663410527,2.9,LOCKED,93.99,False
2025-06-01 00:48:00,0.6872365791369228,-3.0513126291401895,3.156236115124369,2.6,LOCKED,94.07,False
2025-06-01 00:49:00,-3.526080310725468,2.525168206854364,1.9708993712304368,3.11,LOCKED,94.15,False
2025-06-01 00:50:00,0.64816793878959,-1.1037162917848935,1.738309184993793,2.17,LOCKED,94.23,False
2025-06-01 00:51:00,-0.7701645608326331,5.1163985713365046,-0.9110790520477414,2.82,LOCKED,94.31,False
2025-06-01 00:52:00,-1.3538440006119175,-1.1284951973147772,-1.7784816564566486,2.6,LOCKED,94.39,False
2025-06-01 00:53:00,1.2233525776817358,0.36910260639407394,1.9106011164755057,3.27,LOCKED,94.46,False
2025-06-01 00:54:00,2.061999044991902,3.0842199051357513,1.7520935850595885,3.75,LOCKED,94.54,False
2025-06-01 00:55:00,1.8625602382323971,4.012185776318246,2.945341351501964,3.62,LOCKED,94.62,False
2025-06-01 00:56:00,-1.678435046445277,4.123007153272796,-1.207961251938459,2.16,LOCKED,94.7,False
2025-06-01 00:57:00,-0.6184247517024292,2.416732461186285,-0.45909731072069415,4.42,LOCKED,94.77,False
2025-06-01 00:58:00,0.6625268628071279,2.048125051622925,-3.2789683250508683,3.59,LOCKED,94.85,False
2025-06-01 00:59:00,1.9510902542447184,1.1850538984023662,-0.7849422121217459,3.1,LOCKED,94.93,False
2025-06-01 01:00:00,-0.9583484756905799,1.5567221523332755,1.9931410211588945,3.62,LOCKED,95.0,False
2025-06-01 01:01:00,-0.37131795332763423,-1.1023714326570668,-0.9329907584563959,3.67,LOCKED,95.08,False
2025-06-01 01:02:00,-2.2126699480120564,-1.6363977668446144,1.2809595904016475,3.3,LOCKED,95.15,False
2025-06-01 01:03:00,-2.3924132481613416,-0.006748914821904103,-0.3810062119956227,3.77,LOCKED,95.23,False
2025-06-01 01:04:00,1.625051644788396,-0.3403692450498569,0.6481140564431213,3.41,LOCKED,95.3,False
2025-06-01 01:05:00,2.712480057141646,-0.9064560986545503,-2.2953827796313346,3.56,LOCKED,95.38,False
2025-06-01 01:06:00,-0.1440202431606677,1.3927748949134306,0.17041889926780213,3.46,LOCKED,95.45,False
2025-06-01 01:07:00,2.0070657957840483,1.9106104171410214,-5.9822719418014465,3.13,LOCKED,95.52,False
2025-06-01 01:08:00,0.7232720500952683,0.1768137725836947,-0.3737923163239697,3.96,LOCKED,95.6,False
2025-06-01 01:09:00,-1.2902395092102485,2.9550601621105237,-3.2609464874302803,4.22,LOCKED,95.67,False
2025-06-01 01:10:00,0.7227912110168279,-2.28337822826701,2.411989033093632,4.23,LOCKED,95.74,False
2025-06-01 01:11:00,3.0760731329319384,-0.38731891855943623,1.5548147055290225,4.42,LOCKED,95.81,False
2025-06-01 01:12:00,-0.07165207821990308,-1.4336446412056099,0.9333419639321621,4.21,LOCKED,95.88,False
2025-06-01 01:13:00,3.1292873116280124,-3.73307323414612,3.04201245431876,3.82,LOCKED,95.95,False
2025-06-01 01:14:00,-5.239490208179489,-0.1653613716853985,-1.8978330416496745,4.54,LOCKED,96.02,False
2025-06-01 01:15:00,1.6438050087504477,-0.24349501676656707,3.4947263958311163,3.48,LOCKED,96.09,False
2025-06-01 01:16:00,0.17409413647634245,3.026899486484262,1.8643831285207695,3.74,LOCKED,96.16,False
2025-06-01 01:17:00,-0.5980147009317349,1.261623369109555,-0.47311057443789206,3.75,LOCKED,96.23,False
2025-06-01 01:18:00,0.1835215530710046,-2.04837364865841,2.2712402943658883,4.81,LOCKED,96.3,False
2025-06-01 01:19:00,-3.9751378292017856,3.7081851326683766,-2.2125870248232684,4.77,LOCKED,96.36,False
2025-06-01 01:20:00,-0.43934377567502386,2.442067391050706,-1.649028323055347,4.58,LOCKED,96.43,False
2025-06-01 01:21:00,0.7142251430234928,1.1641954069372316,-1.2171794464794008,4.9,LOCKED,96.5,False
2025-06-01 01:22:00,2.955788089483032,-0.45296819769966384,-1.0579554161280305,3.96,LOCKED,96.56,False
2025-06-01 01:23:00,-1.0365404365472948,-1.9188784734469595,-2.1131152855205055,4.6,LOCKED,96.63,False
2025-06-01 01:24:00,-1.6169872057863752,-0.744413552142106,2.44616613419065,4.39,LOCKED,96.7,False
2025-06-01 01:25:00,-1.003514087169073,2.177497239408372,-0.5177088007396633,4.91,LOCKED,96.76,False
2025-06-01 01:26:00,1.8308042354041483,3.769172611869218,0.7050099367137591,4.46,LOCKED,96.82,False
2025-06-01 01:27:00,0.6575022193193689,3.086487056544378,-1.1407027328273611,4.35,LOCKED,96.89,False
2025-06-01 01:28:00,-1.0595204075340776,-0.9776988435725482,-3.6412066010970343,4.84,LOCKED,96.95,False
2025-06-01 01:29:00,1.0265348662267122,-2.2392348665780224,0.5401147167828442,5.03,LOCKED,97.01,False
2025-06-01 01:30:00,0.19415509869608077,0.2817724938224079,-3.8245099508395537,4.29,LOCKED,97.07,False
2025-06-01 01:31:00,1.9372899810657784,-3.5368787311257033,-0.13726809217093722,4.62,LOCKED,97.14,False
2025-06-01 01:32:00,-1.4041061877547047,0.6463354283695629,-2.736630077665621,4.14,LOCKED,97.2,False
2025-06-01 01:33:00,-0.6553242931955364,-0.29520517259733736,3.974551998461616,3.44,LOCKED,97.26,False
2025-06-01 01:34:00,-0.7842163062643153,-0.9320730037364845,1.8227254443494434,4.81,LOCKED,97.32,False
2025-06-01 01:35:00,-2.927029896264237,-3.189406134533591,0.21150758254296084,5.04,LOCKED,97.38,False
2025-06-01 01:36:00,0.5922405541291521,1.027200213139433,2.527413355309337,4.89,LOCKED,97.44,False
2025-06-01 01:37:00,0.5221105443597787,-1.0654016793238228,-1.6926319549314717,3.8,LOCKED,97.49,False
2025-06-01 01:38:00,0.01022691328492178,-2.339833671420576,1.086958757340186,4.62,LOCKED,97.55,False
2025-06-01 01:39:00,-0.46917426675029383,-5.744524426563299,0.399620867437427,3.7,LOCKED,97.61,False
2025-06-01 01:40:00,-2.8307414841008285,-0.05502981010127251,0.52804016266734,5.52,LOCKED,97.66,False
2025-06-01 01:41:00,-0.8412906455307181,3.544503193339488,2.5447070002135357,4.3,LOCKED,97.72,False
2025-06-01 01:42:00,-0.685429033053539,3.32251842909574,1.4649842055596045,5.49,LOCKED,97.78,False
2025-06-01 01:43:00,-1.6045545384432378,-0.9141925131725437,0.5774473256500465,5.35,LOCKED,97.83,False
2025-06-01 01:44:00,-0.32257142333201827,-1.204424120723561,-3.3097748724565923,4.44,LOCKED,97.88,False
2025-06-01 01:45:00,0.8081017136290768,0.9375485121500475,-1.9200925905589274,4.34,LOCKED,97.94,False
2025-06-01 01:46:00,3.7723718024210604,-1.996770878376583,-0.24541786719144829,5.09,LOCKED,97.99,False
2025-06-01 01:47:00,0.3491556256636779,0.6035837996389319,0.18674474855330248,4.51,LOCKED,98.04,False
2025-06-01 01:48:00,0.5151007814455287,1.5321605567693806,-2.2604074493478477,4.99,LOCKED,98.09,False
2025-06-01 01:49:00,-0.14889183153233443,2.453866447768615,4.823353351156842,4.71,LOCKED,98.14,False
2025-06-01 01:50:00,-3.837542430598083,-0.20030815295990556,3.0327881105071457,4.07,LOCKED,98.2,False
2025-06-01 01:51:00,-0.053027750898433756,-0.40734750035393175,1.204236640784967,3.85,LOCKED,98.25,False
2025-06-01 01:52:00,0.12046041988205287,-1.755965173513122,0.14407372256748952,5.09,LOCKED,98.29,False
2025-06-01 01:53:00,4.926484224970572,-1.65376070807972,-0.42441793980230336,4.7,LOCKED,98.34,False
2025-06-01 01:54:00,-0.38472192956224505,-0.4529577838030535,-1.9038369200444711,4.71,LOCKED,98.39,False
2025-06-01 01:55:00,0.6030946846672249,0.7347310136323562,0.15496103703772507,5.34,LOCKED,98.44,False
2025-06-01 01:56:00,-0.06942353941048662,1.8271692524664989,0.5155050802855013,5.58,LOCKED,98.48,False
2025-06-01 01:57:00,-2.337356075239064,-1.6063579013606897,-2.4835211509632487,4.86,LOCKED,98.53,False
2025-06-01 01:58:00,2.285645629030041,2.9853771379190435,0.6683528344897949,4.83,LOCKED,98.58,False
2025-06-01 01:59:00,1.5038660653735483,-0.5422472020851375,-0.3105180976494975,5.25,LOCKED,98.62,False
2025-06-01 02:00:00,1.5820638940860938,-0.042734588696872314,-3.815615115754782,4.32,LOCKED,98.66,False
2025-06-01 02:01:00,-1.8187749095894779,-1.4944233582956468,-1.7207700215590038,5.11,LOCKED,98.71,False
2025-06-01 02:02:00,2.8055886218721984,-4.848480520545883,-0.8272110668432885,5.27,LOCKED,98.75,False
2025-06-01 02:03:00,-2.8037021255845618,1.7680907927220995,3.775375314680381,5.34,LOCKED,98.79,False
2025-06-01 02:04:00,1.1737141876005406,1.4736877941848667,1.1131062490675163,4.02,LOCKED,98.83,False
2025-06-01 02:05:00,4.380911251619957,-0.5626551142364268,-2.6709631381997827,4.61,LOCKED,98.87,False
2025-06-01 02:06:00,-1.9810726502613767,0.13398143444974384,0.972072578835274,4.55,LOCKED,98.91,False
2025-06-01 02:07:00,-1.1325954592055438,1.031878435408199,-3.094607977876731,5.03,LOCKED,98.95,False
2025-06-01 02:08:00,0.19930273017528244,-3.1250917137730854,2.1653821077741466,5.21,LOCKED,98.99,False
2025-06-01 02:09:00,-1.0069513082323984,-1.0581053546925896,-0.9422493036357572,5.71,LOCKED,99.03,False
2025-06-01 02:10:00,-3.1013268621322654,1.5885293592436542,-0.1872723774783417,4.71,LOCKED,99.07,False
2025-06-01 02:11:00,0.13712594961205465,-2.508578846338499,2.65159329508438,4.7,LOCKED,99.1,False
2025-06-01 02:12:00,-2.1246074274522098,0.5871158643332586,-2.5743271371685,5.51,LOCKED,99.14,False
2025-06-01 02:13:00,0.9471848612703632,-2.71316360924681,-2.7942363702259825,5.08,LOCKED,99.17,False
2025-06-01 02:14:00,-1.8388484684676063,0.9328599648670527,-1.1671986526920097,5.55,LOCKED,99.21,False
2025-06-01 02:15:00,3.099868810035079,-0.07128296459496714,2.076757702038633,5.05,LOCKED,99.24,False
2025-06-01 02:16:00,-1.5665065846724742,-3.230263631811019,-3.038692150953685,4.31,LOCKED,99.27,False
2025-06-01 02:17:00,-0.6441230324113512,2.3294787089143427,-5.664311196221138,4.21,LOCKED,99.31,False
2025-06-01 02:18:00,1.6270344347393395,-1.4691831535960984,-0.9023177168179976,4.08,LOCKED,99.34,False
2025-06-01 02:19:00,-2.4617286328679104,-1.620504874028762,1.1034815998218408,5.18,LOCKED,99.37,False
2025-06-01 02:20:00,0.45491986920825883,0.4011383944618857,2.4005234994776585,5.42,LOCKED,99.4,False
2025-06-01 02:21:00,2.614285508564856,2.2972746988574304,-0.926322724170798,5.74,LOCKED,99.43,False
2025-06-01 02:22:00,-3.214966469122455,-2.031643637956794,-0.8228532142320049,5.21,LOCKED,99.46,False
2025-06-01 02:23:00,0.3692677170646084,0.1233596996959433,2.3078014685114945,5.35,LOCKED,99.49,False
2025-06-01 02:24:00,0.5197655884968471,0.8576330006611459,-3.739483399390841,4.46,LOCKED,99.51,False
2025-06-01 02:25:00,1.5636457435546207,1.3862112145262881,-0.7770415503660185,4.15,LOCKED,99.54,False
2025-06-01 02:26:00,-2.473901421756164,0.3528831105544504,0.3808477798501155,5.14,LOCKED,99.57,False
2025-06-01 02:27:00,-2.6409132261685526,-0.7340556781666446,0.8984374425700685,4.9,LOCKED,99.59,False
2025-06-01 02:28:00,1.0438831312337953,-1.6551804412974394,-1.0196133863817651,4.72,LOCKED,99.62,False
2025-06-01 02:29:00,0.5939693464663721,0.1722877660927495,0.0688820234116827,4.84,LOCKED,99.64,False
2025-06-01 02:30:00,0.5009857006917531,-2.144278023971214,-4.976654706825979,4.78,LOCKED,99.66,False
2025-06-01 02:31:00,0.6928964189939514,-5.842700966989215,-1.3164968246676967,5.23,LOCKED,99.68,False
2025-06-01 02:32:00,-1.3600494431569816,0.8731196083153356,0.9070174251089348,5.21,LOCKED,99.71,False
2025-06-01 02:33:00,0.4645073943220071,1.8078696821723905,-1.964588068509359,4.81,LOCKED,99.73,False
2025-06-01 02:34:00,0.5861449465973625,-4.725864871083677,0.11796844317919475,4.93,LOCKED,99.75,False
2025-06-01 02:35:00,-1.4287028360527356,-2.019461409419875,0.893745001605396,4.74,LOCKED,99.76,False
2025-06-01 02:36:00,3.731549022289513,1.2383085220103955,-0.6850984017155299,4.22,LOCKED,99.78,False
2025-06-01 02:37:00,0.947665841823575,4.114990939423397,0.3409275419931418,4.8,LOCKED,99.8,False
2025-06-01 02:38:00,-2.382606994405297,0.04158741535081579,-1.9254651305692245,3.69,LOCKED,99.82,False
2025-06-01 02:39:00,1.3131072172676594,-1.456005882458269,-0.4132225593920933,4.89,LOCKED,99.83,False
2025-06-01 02:40:00,-1.9493633404546429,-0.3657928822096803,1.220432339178445,3.73,LOCKED,99.85,False
2025-06-01 02:41:00,1.574169207484904,2.7497528382963696,0.31394592193686843,4.44,LOCKED,99.86,False
2025-06-01 02:42:00,2.317191158014808,-1.2919283582490706,-1.173062539127871,3.84,LOCKED,99.88,False
2025-06-01 02:43:00,-1.641364636703421,-1.5983840133005072,0.448432808581586,4.5,LOCKED,99.89,False
2025-06-01 02:44:00,1.9267522584886436,-0.9654870443640649,1.429219581273236,4.17,LOCKED,99.9,False
2025-06-01 02:45:00,0.8255618538729966,-1.9066572165174247,-4.099882557154956,3.36,LOCKED,99.92,False
2025-06-01 02:46:00,1.64412031998898,0.24534063198959105,2.3181481299117954,4.33,LOCKED,99.93,False
2025-06-01 02:47:00,3.7935859653078947,3.249356916939121,-0.672509477362144,3.79,LOCKED,99.94,False
2025-06-01 02:48:00,-0.490776232005741,0.6461585462320582,0.8509798664804605,4.48,LOCKED,99.95,False
2025-06-01 02:49:00,-1.5074723287149792,-0.5047070042525752,2.394493847290456,4.0,LOCKED,99.95,False
2025-06-01 02:50:00,-1.7790288592510466,-0.5836225378310882,-2.743347394460932,4.16,LOCKED,99.96,False
2025-06-01 02:51:00,-1.6316205699308766,-3.126381617393314,-1.4188820048550932,3.44,LOCKED,99.97,False
2025-06-01 02:52:00,-0.1542034188282084,1.766219554294318,-0.5770973917514096,3.59,LOCKED,99.98,False
2025-06-01 02:53:00,0.6823039496332878,-0.15567439402560407,-1.5675070422488566,3.61,LOCKED,99.98,False
2025-06-01 02:54:00,0.5533815986600381,-0.3609598271812513,3.469873151673617,4.23,LOCKED,99.99,False
2025-06-01 02:55:00,1.6543664980720476,6.386215135689722,-1.7135441876535855,4.59,LOCKED,99.99,False
2025-06-01 02:56:00,0.02600378375581404,0.5975058167313725,-1.1110935589737332,3.31,LOCKED,99.99,False
2025-06-01 02:57:00,2.9070681543146337,-1.5035821001903686,0.40877806320595356,4.2,LOCKED,100.0,False
2025-06-01 02:58:00,-0.5293136664759122,-0.8527151924110866,-2.4042990521521777,2.54,LOCKED,100.0,False
2025-06-01 02:59:00,5.440338333179238,2.2968914183935096,-0.7913614235125277,2.98,LOCKED,100.0,False
2025-06-01 03:00:00,1.2513346955300124,0.22654082107552892,0.6349065225003503,3.05,LOCKED,100.0,False
2025-06-01 03:01:00,-1.714315112832565,-2.8765559566347334,-0.6657208087650225,2.81,LOCKED,100.0,False
2025-06-01 03:02:00,-2.1417849961222246,1.838457869150407,-0.18677371779989657,2.64,LOCKED,100.0,False
2025-06-01 03:03:00,0.9649448304863706,-1.336288171077988,-1.0586642248967417,3.59,LOCKED,100.0,False
2025-06-01 03:04:00,-0.4469255706517018,3.746595552435091,-3.028940618361534,3.23,LOCKED,99.99,False
2025-06-01 03:05:00,1.428000988184184,2.160096131429297,0.6431864226784771,3.48,LOCKED,99.99,False
2025-06-01 03:06:00,0.9464752491470897,-0.8946437913175024,3.509866143294483,3.59,LOCKED,99.99,False
2025-06-01 03:07:00,-0.14565782531374555,2.562032723470226,0.03680326156687626,3.32,LOCKED,99.98,False
2025-06-01 03:08:00,-1.69358743613681,0.1357110210548066,0.45052823449509904,3.47,LOCKED,99.97,False
2025-06-01 03:09:00,-3.0296944493717293,1.705547350244439,1.3854455102337189,3.05,LOCKED,99.97,False
2025-06-01 03:10:00,-0.8930299041340422,0.9694656345889495,-2.5386609930933983,2.44,LOCKED,99.96,False
2025-06-01 03:11:00,1.7127975886469446,-1.692713309981747,3.405029316259211,3.51,LOCKED,99.95,False
2025-06-01 03:12:00,0.4281874882604079,-1.287099664634924,0.40465759284560404,2.64,LOCKED,99.94,False
2025-06-01 03:13:00,-2.491477557423976,2.0599216351623224,3.263713798178218,2.41,LOCKED,99.93,False
2025-06-01 03:14:00,0.346361851702364,-0.6695506642130817,-1.4660659910479787,2.74,LOCKED,99.92,False
2025-06-01 03:15:00,0.7706347594576736,-0.8072969264839934,3.6361238451156495,2.31,LOCKED,99.91,False
2025-06-01 03:16:00,-1.767714872402266,-1.910245158698706,1.5503109880695662,2.51,LOCKED,99.9,False
2025-06-01 03:17:00,0.3074502118910558,0.8471981311869221,1.1060801717047168,2.83,LOCKED,99.89,False
2025-06-01 03:18:00,0.11641743689199979,4.12504983848629,0.4680489087062959,2.78,LOCKED,99.87,False
2025-06-01 03:19:00,-2.285940595661246,-2.1350658285085458,-0.49705723614889874,2.1,LOCKED,99.86,False
2025-06-01 03:20:00,0.7155747206965666,0.04843891334551614,2.401063316947745,2.25,LOCKED,99.85,False
2025-06-01 03:21:00,1.1215690527364688,2.8244411108308585,0.28071973969609393,2.97,LOCKED,99.83,False
2025-06-01 03:22:00,2.166102486350554,-0.1592827824914303,-3.9341394071743045,2.63,LOCKED,99.81,False
2025-06-01 03:23:00,2.107604104069806,0.9047435924994678,-2.234372923414005,3.36,LOCKED,99.8,False
2025-06-01 03:24:00,-2.755338735914182,-2.1247870562937594,-0.3716915043854946,2.85,LOCKED,99.78,False
2025-06-01 03:25:00,-1.8756500798302456,0.8566141944152972,0.6199979663311102,2.78,LOCKED,99.76,False
2025-06-01 03:26:00,1.0300705344173195,-0.37428853000909756,-0.11317697779979168,1.45,LOCKED,99.74,False
2025-06-01 03:27:00,1.0275719018244176,1.971459991359726,2.4379415795873265,2.47,LOCKED,99.72,False
2025-06-01 03:28:00,1.0300953726120958,2.3747721031295024,-3.9022037280772497,2.0,LOCKED,99.7,False
2025-06-01 03:29:00,7.705462981309442,5.179127284037228,0.2871758730103204,1.69,LOCKED,99.68,False
2025-06-01 03:30:00,1.141781021386334,1.1592663464271513,-3.6359584507743095,1.99,LOCKED,99.66,False
2025-06-01 03:31:00,2.271131280361198,0.6515926331643329,1.5194245909683368,2.32,LOCKED,99.63,False
2025-06-01 03:32:00,1.9080035269864046,0.38876860315467204,-0.1889174288840055,2.03,LOCKED,99.61,False
2025-06-01 03:33:00,1.302782502611596,-0.7063325856213767,0.8392199440482363,1.28,LOCKED,99.58,False
2025-06-01 03:34:00,-0.6305384892806912,0.6769676869233823,-1.7277659211795322,2.03,LOCKED,99.56,False
2025-06-01 03:35:00,1.5179384409865349,-0.5908028202780589,2.558929863315502,1.28,LOCKED,99.53,False
2025-06-01 03:36:00,-1.5456504290751436,0.3369219525392286,2.0834493281177027,1.64,LOCKED,99.51,False
2025-06-01 03:37:00,-0.47363721348001775,2.6351950712159193,1.1670886060237753,1.32,LOCKED,99.48,False
2025-06-01 03:38:00,-0.9707270956582069,-2.0130851305592823,-0.25903449372688153,1.3,LOCKED,99.45,False
2025-06-01 03:39:00,0.1637482787726451,2.279757122258091,1.1597145705902643,1.73,LOCKED,99.42,False
2025-06-01 03:40:00,4.629317133347017,2.6342301346797306,-1.4137851359746978,0.76,LOCKED,99.39,False
2025-06-01 03:41:00,-3.734530385183496,-0.23613705398215748,1.7111113180414241,2.19,LOCKED,99.36,False
2025-06-01 03:42:00,1.372520380749027,-4.243709798017189,3.298961788647842,0.25,LOCKED,99.33,False
2025-06-01 03:43:00,-3.2254317423793033,-1.215643974188865,2.1412211199583724,0.79,LOCKED,99.3,False
2025-06-01 03:44:00,-0.9438637315788669,2.5939890931222185,-1.459204939614819,1.21,LOCKED,99.27,False
2025-06-01 03:45:00,2.177901193934732,-0.045736124597764244,0.7228346345462058,1.26,LOCKED,99.23,False
2025-06-01 03:46:00,0.12856003819092554,-1.9986044645898215,-2.5862830875172955,0.85,LOCKED,99.2,False
2025-06-01 03:47:00,-2.1554895558586122,-1.0095498424564349,1.1447806223513515,0.81,LOCKED,99.17,False
2025-06-01 03:48:00,-1.4306074185199364,1.681240053009106,0.9012068257250777,0.98,LOCKED,99.13,False
2025-06-01 03:49:00,1.3591954978693517,1.0934671364027586,-3.739632679064328,0.59,LOCKED,99.09,False
2025-06-01 03:50:00,-1.4607332634342733,-0.47786419833938865,-2.3235676878247276,1.34,LOCKED,99.06,False
2025-06-01 03:51:00,0.43291717916394973,-0.7336488236293751,-0.5662777934875343,1.0,LOCKED,99.02,False
2025-06-01 03:52:00,0.09114367980762757,-0.7835162980876438,-0.6017194942816525,0.95,LOCKED,98.98,False
2025-06-01 03:53:00,-1.3032006952116342,-1.844820368997005,-2.4189538708376106,0.04,LOCKED,98.94,False
2025-06-01 03:54:00,4.287888178650651,3.2307513789388835,0.7779574587043675,0.34,LOCKED,98.9,False
2025-06-01 03:55:00,1.2678380446360225,-0.6446409384226798,0.5029472178810241,0.17,LOCKED,98.86,False
2025-06-01 03:56:00,-4.050285173315214,2.434317041650993,-0.3885382639570386,0.25,LOCKED,98.82,False
2025-06-01 03:57:00,0.3729086295388553,3.0426321038449027,-1.5115830003167259,0.37,LOCKED,98.78,False
2025-06-01 03:58:00,-1.323572929536776,1.9966217962959207,2.097414252833127,0.15,LOCKED,98.74,False
2025-06-01 03:59:00,1.704866669592448,-0.8632406254360968,3.3108142261765905,0.38,LOCKED,98.7,False
2025-06-01 04:00:00,-1.5850414768654013,0.8074601806732189,-0.9671229676930742,0.55,LOCKED,98.65,False
2025-06-01 04:01:00,-0.22947288293379803,-0.04839121278183233,-1.2243338343096415,0.78,LOCKED,98.61,False
2025-06-01 04:02:00,1.0099745579609143,-1.8074037214602563,0.9824153308239926,0.59,LOCKED,98.56,False
2025-06-01 04:03:00,1.731510388340243,0.648718563443206,-0.7160587594939725,0.1,LOCKED,98.52,False
2025-06-01 04:04:00,-2.4005928141115525,-2.358079582319605,-0.2787944013264683,0.12,LOCKED,98.47,False
